Date,CPI,YoY_Inflation,MoM_Inflation
2008-06-01,217.463,0.04818013152732992,0.01042371879716586
2008-07-01,219.016,0.0535171844541535,0.0071160653935043484
2008-08-01,218.69,0.05171936664573997,-0.0014895846082944983
2008-09-01,218.877,0.048345492699975186,0.0008547262996730604
2008-10-01,216.995,0.036631381899317396,-0.008635616399558413
2008-11-01,213.153,0.010939123723626152,-0.017864094092817806
2008-12-01,211.398,-0.00022230473340491172,-0.008267605054081875
2009-01-01,211.933,-0.001136505768311072,0.002527574332267035
2009-02-01,212.705,8.462782567965039e-05,0.0036360422314449577
2009-03-01,212.495,-0.004474784608338522,-0.0009877705412728336
2009-04-01,212.709,-0.005779915821649152,0.0010065757521972496
2009-05-01,213.022,-0.010209555557125872,0.0014704123326470166
2009-06-01,214.79,-0.012367914498850108,0.008265359855441612
2009-07-01,214.726,-0.019781989747510612,-0.00029800985515629995
